transaction_id,item_position,item_name,item_price
TX00000458,3,Fragmenst part Lauster,65.27
TX00000458,4,Sunilt Goszamer,56.74
TX00000458,5,part unit,6.98
TX00000375,1,,50.23
TX00000333,1,object,56.4
TX00000333,2,element,65.53
TX00000333,3,unit,83.41
TX00000756,1,Veritiy Shadowiong Suge,15.42
TX00000756,2,,1.4
TX00001323,1,,73.24
TX00001323,2,,41.85
TX00001323,3,thing,64.03
TX00001323,4,Unofdling,8.47
TX00001323,5,Ufoldng,1.63
TX00000711,1,af Vierge,83.62
TX00001389,1,Vains,31.58
TX00000566,1,,4.84
TX00000566,2,Eclaipsed piece,87.06
TX00000566,3,lEipsed Laeyrs,87.05
TX00000328,1,Chsang,65.43
TX00000318,1,Letch t part,1.42
TX00000318,2,Boondless Hinege,13.92
TX00001302,1,,57.49
TX00001302,2,uoGlow,68.97
TX00001302,3,,50.41
TX00001302,4,,11.79
TX00000952,1,ePtal,82.27
TX00000952,2,element,88.78
TX00000952,3,Tetheered Froist,6.85
TX00000952,4,stuff,41.0
TX00000012,1,object Stellness,81.56
TX00000012,2,iTdes,91.37
TX00000012,3,item item,36.4
TX00000012,4,Sunrfcat,27.7
TX00000171,1,,99.4
TX00000260,1,,25.27
TX00000819,1,,31.35
TX00000819,2,,14.87
TX00001494,1,thing object,91.54
TX00001494,2,Lanternwsep,97.34
TX00000796,1,Echaeos,67.52
TX00000796,2,,99.6
TX00000796,3,Treat,38.03
TX00000796,4,Thireat,84.01
TX00000796,5,Threaod,50.35
TX00000138,1,Sahrds part Wondar,90.13
TX00000138,2,Latticue part object,56.81
TX00000138,3,part unit,26.77
TX00000138,4,Crimsoen Raeverie,88.28
TX00000549,1,Glaslsike piece,74.04
TX00000549,2,Liaminal onnet,5.92
TX00000615,1,stuff,73.12
TX00000615,2,Aternal Taupestry,25.36
TX00000845,1,Trcae of Evermoure,60.71
TX00000845,2,,28.65
TX00000845,3,piece oef Evrmore,23.5
TX00000777,1,Veerity Shadowig nSurge,70.52
TX00000777,2,Echioes item,53.0
TX00000558,1,Eterbound hispers,69.63
TX00000558,2,Liminel piece,6.33
TX00000558,3,,94.37
TX00000139,1,f,64.01
TX00000139,2,Unfadling,91.44
TX00000139,3,part Wuonedr,86.92
TX00000139,4,atitce part,21.9
TX00001309,1,Unoflding piece,56.73
TX00001309,2,,63.15
TX00001309,3,,3.16
TX00001309,4,,56.34
TX00001023,1,Duks,61.75
TX00001023,2,Crescend element,25.52
TX00000224,1,object,13.98
TX00000224,2,Awakoened,42.94
TX00000224,3,part,96.99
TX00000963,1,item stuff,29.13
TX00000409,1,Meadwboudn,34.9
TX00000409,2,part,57.72
TX00000409,3,unit's Ebace,74.59
TX00000409,4,unit part stuff,98.81
TX00000409,5,Whizpereing Ebmerlight,96.16
TX00000325,1,oShivered,23.07
TX00000325,2,xAiom f item,28.25
TX00000299,1,item,51.9
TX00000993,1,element,22.43
TX00001032,1,Tnicture Risean,59.5
TX00001032,2,stuff element,24.63
TX00000670,1,Lumainous,65.93
TX00000670,2,item,62.32
TX00001479,1,thing thing,99.68
TX00001479,2,thing,16.45
TX00001479,3,aLnternwisp Dirft,10.97
TX00000946,1,item unit,31.55
TX00000946,2,,51.58
TX00001269,1,Frostbete Horizo,77.05
TX00001269,2,,76.95
TX00001269,3,element's piece,6.77
TX00001269,4,,37.73
TX00000573,1,Rverbarance,93.33
TX00000573,2,Lmiina lSonnet,19.36
TX00000573,3,,71.67
TX00000573,4,,13.87
TX00000503,1,cliupsed,1.33
TX00000503,2,cElibset,53.0
TX00000503,3,,4.97
TX00000503,4,part,74.51
TX00000503,5,item,60.82
TX00001037,1,olw,66.69
TX00001037,2,Curreont,19.89
TX00001037,3,Ticture stuff,83.74
TX00000003,1,,80.75
TX00000003,2,Cacsae item Elsewhee,36.83
TX00001468,1,part,80.84
TX00001468,2,thing part,98.2
TX00000467,1,Fragmetz part part,97.34
TX00000467,2,Veion part Evarwind,53.2
TX00000467,3,Liinal,74.49
TX00000467,4,unit lFlare,80.52
TX00000467,5,part oaf Lustr,60.72
TX00000321,1,stuff o part,48.69
TX00000321,2,Vai lBetween piece,83.29
TX00000321,3,Elisways,36.75
TX00000321,4,,20.11
TX00000005,1,item lEsewee,45.15
TX00000005,2,item,8.05
TX00000005,3,Seroenade,30.58
TX00000005,4,choed unit,88.11
TX00000005,5,Sunfrect Miraga,75.19
TX00000973,1,unit piece,36.72
TX00000973,2,element,80.46
TX00000973,3,unit dHorizon,5.29
TX00000973,4,unit,31.46
TX00000547,1,object Whiseprs,36.32
TX00000547,2,Eclipes dSafforon,67.36
TX00000547,3,Leinal,6.58
TX00000547,4,Ecilpsed Sffron Lauyers,64.01
TX00000547,5,Whisper,51.76
TX00001476,1,part Croszign,78.77
TX00001476,2,thing,70.32
TX00001476,3,thing,88.83
TX00000039,1,,98.64
TX00000039,2,item Fleetiog,56.07
TX00000542,1,Ethbound,68.68
TX00000542,2,Liinal Sonniet,29.41
TX00000542,3,Horaion,77.7
TX00000542,4,Feraactured part,67.96
TX00000542,5,Ecipsed Leiyers,9.8
TX00000242,1,item,17.19
TX00000242,2,object,54.37
TX00000136,1,Glaimmer,3.6
TX00000136,2,,20.09
TX00000136,3,Teemoral,30.68
TX00000136,4,oUnfalding,59.78
TX00000602,1,,27.75
TX00000602,2,thing,97.15
TX00000602,3,,39.05
TX00000772,1,,21.05
TX00000772,2,,94.84
TX00000772,3,eorge,76.92
TX00000772,4,Frgmets,8.37
TX00000772,5,,66.91
TX00000846,1,Drace of Eermore,1.55
TX00000846,2,Softweke Frament,67.72
TX00000846,3,uiet Horizoncsape,64.99
TX00000846,4,Shimering Resole,93.83
TX00001090,1,,44.02
TX00001090,2,Cerscent Asheore,48.21
TX00001090,3,Horieon,37.96
TX00001090,4,uCrascent thing,62.3
TX00001365,1,piece,46.45
TX00000581,1,iLminal part,96.89
TX00000581,2,Sailent Reverbernace,71.92
TX00000581,3,Slient Revreberance,77.1
TX00000581,4,uGlasslike Serenada,39.83
TX00001474,1,Goildrain part,38.47
TX00001474,2,stuff Ztill,42.51
TX00001474,3,Giltrani thing,36.91
TX00000788,1,item thing,72.79
TX00000788,2,Shadownig Sruga,48.49
TX00000788,3,,34.42
TX00001388,1,Scattiered Glo,61.82
TX00001388,2,Scatteret lGow,72.93
TX00001388,3,,61.58
TX00001388,4,,76.31
TX00000376,1,object Accrd,70.59
TX00000314,1,o fTurninag,83.95
TX00000314,2,element Hllow,34.11
TX00000314,3,thing f,22.75
TX00000314,4,Truinng,32.88
TX00000314,5,piece oif item,17.33
TX00000442,1,Dskuborne part,53.29
TX00000442,2,,58.3
TX00000319,1,element,80.51
TX00000319,2,element,86.9
TX00000319,3,atch Elsewyas,84.38
TX00001478,1,thing Gleoam,40.33
TX00000793,1,Shadowiing element,84.89
TX00000793,2,,58.04
TX00000793,3,ruagments,46.55
TX00000793,4,Vereity Sadowinig,85.63
TX00000793,5,aVrity Shadoweng,43.64
TX00001132,1,element stuff,57.95
TX00001132,2,piece,4.2
TX00001132,3,,55.4
TX00001132,4,,82.91
TX00000424,1,Suanlit part,60.9
TX00000553,1,item,2.82
TX00000594,1,,54.56
TX00000594,2,Etherbond Whispeors,45.78
TX00000893,1,piece f stuff,90.73
TX00001481,1,thing Gleeam,22.46
TX00001481,2,thing thing,98.63
TX00001481,3,Gildrain thing,99.63
TX00001481,4,thing thing,92.14
TX00001481,5,Auralc thing,24.2
TX00001217,1,Horeizon,57.42
TX00001217,2,Celestila Drifer,26.48
TX00001217,3,Frostbiet Horizaon,98.81
TX00001217,4,Hoirazon,85.35
TX00001164,1,Sulnit,39.08
TX00001164,2,Eclipsad Ethes,66.13
TX00001164,3,Ethas,38.8
TX00001164,4,,96.74
TX00000227,1,Soilace unit,16.78
TX00000227,2,item oTrace,75.48
TX00000227,3,Fractuared Currant,64.61
TX00000714,1,,64.43
TX00000714,2,af,79.42
TX00000714,3,,67.34
TX00000714,4,Fraguments f,66.41
TX00000714,5,,41.42
TX00000810,1,piece o fMtion,9.49
TX00000810,2,Shimmeirng Resoulve,83.14
TX00000810,3,,51.75
TX00000979,1,,38.74
TX00000979,2,stuff,3.61
TX00000979,3,item,5.77
TX00001075,1,Embrevaut,28.86
TX00001075,2,unit,68.55
TX00001075,3,,10.73
TX00001075,4,Fragmant Sonline,26.24
TX00001075,5,Horiazon iQuiver,56.9
TX00000066,1,Harmeonized Fleating,62.97
TX00000066,2,Cecsade item Elsehwere,16.89
TX00000066,3,mbared item,60.06
TX00000066,4,Ehoed Riuvlet,84.55
TX00000393,1,Boondess element,5.95
TX00000393,2,Chasoig,8.19
TX00000579,1,,31.52
TX00000579,2,item element,43.24
TX00000579,3,,11.18
TX00000579,4,Lmiienal,16.06
TX00000989,1,unit part,97.06
TX00000989,2,unit,5.97
TX00000989,3,Froagmented,74.3
TX00000989,4,Sileint,55.88
TX00000989,5,part,2.15
TX00000211,1,Inklin gTidewya,48.97
TX00000211,2,Inknlig,32.91
TX00000211,3,object,99.85
TX00000211,4,Golint object,20.53
TX00000211,5,Awkiaened,78.85
TX00001159,1,Fabla,45.29
TX00001159,2,Ethaers,44.09
TX00001159,3,Fabl,31.7
TX00000781,1,object stuff,42.52
TX00000781,2,Veruiyt Sourge,61.39
TX00000781,3,element Echoies,35.28
TX00000781,4,Eumber Theread,18.93
TX00000781,5,,57.69
TX00000536,1,Fracted part,86.23
TX00000536,2,Fratured Horiozn,93.29
TX00000536,3,,92.02
TX00000536,4,Eclipesde Layaers,6.43
TX00000536,5,Eclipesd Sauffron Layars,85.18
TX00000774,1,stuff object,18.06
TX00000661,1,eHorizon,36.68
TX00000085,1,Seunfract Miriage,69.72
TX00000085,2,Horizoen,19.0
TX00000085,3,element Eclipzee,1.41
TX00000085,4,item Elaswhree,85.91
TX00000085,5,Saffrn Eclipsa,28.37
TX00001349,1,,87.14
TX00001216,1,Obsideian Bassage,55.02
TX00001216,2,thing,80.79
TX00000915,1,Pound element,47.58
TX00000915,2,Ceulena item,61.37
TX00000915,3,,32.64
TX00000660,1,,15.82
TX00000660,2,Paale,24.24
TX00000660,3,Lumenous,57.32
TX00000660,4,Pala,88.7
TX00000660,5,,17.41
TX00001350,1,Zcattered Gilow,88.76
TX00001350,2,Unfolidng object,42.61
TX00000630,1,,33.24
TX00000630,2,stuff,5.39
TX00001033,1,unit unit,52.33
TX00001033,2,object,5.13
TX00001033,3,object,16.76
TX00001399,1,,73.73
TX00001092,1,,18.79
TX00001092,2,Fragemnt Songlne,75.17
TX00001092,3,Veuilark Curent,87.79
TX00001092,4,Ebervault element,36.76
TX00001092,5,unit piece,72.67
TX00000273,1,item,6.99
TX00000273,2,Edg,82.82
TX00000722,1,object Vegre,75.82
TX00000722,2,oVerity Suriige,9.19
TX00000722,3,,37.95
TX00000722,4,Vreege,37.64
TX00000362,1,unit Bedween Secodns,74.98
TX00000362,2,Widthorn Accaord,76.93
TX00000362,3,rach,48.2
TX00000362,4,atch Elsewasy,85.27
TX00000362,5,Eseawys,21.94
TX00000622,1,Pele,98.74
TX00000622,2,,54.18
TX00000622,3,thing,86.31
TX00000622,4,thing,33.94
TX00000622,5,,93.57
TX00000002,1,Ahsen Sernade,80.01
TX00000002,2,item item,78.5
TX00000006,1,,87.02
TX00000311,1,item,45.84
TX00000311,2,element,20.33
TX00000311,3,Axioam Trning,76.21
TX00000311,4,Lach Elsewayis,33.89
TX00001167,1,piece,92.75
TX00000938,1,Blom,16.17
TX00000938,2,iBound element,78.71
TX00001477,1,thing thing,26.38
TX00001477,2,stuff unit,59.22
TX00001477,3,thing,13.08
TX00001477,4,Halloed thing,8.44
TX00000215,1,Tidawya,5.39
TX00000215,2,thing rTace,59.67
TX00001320,1,Uflding,60.28
TX00001320,2,unit,95.17
TX00001320,3,,20.77
TX00001320,4,piece piece,14.95
TX00001320,5,,52.11
TX00000027,1,unit,31.31
TX00000027,2,Emberad item,37.95
TX00000027,3,Quenhc,11.48
TX00001465,1,Gildrin unit,65.44
TX00001465,2,thing,33.97
TX00001465,3,Hallawed thing,32.28
TX00001465,4,Lattikborne,38.95
TX00001465,5,Halowed thing,22.21
TX00001024,1,unit,55.08
TX00001024,2,part,68.06
TX00001024,3,unit,76.58
TX00000785,1,Fragmts,4.07
TX00000785,2,oif Veerge,46.58
TX00000638,1,Luminoous,18.27
TX00000638,2,,25.2
TX00000638,3,Palae,65.37
TX00000638,4,,26.85
TX00000638,5,Tiuhreaded thing,14.3
TX00000829,1,piece oef,18.2
TX00000829,2,Saftwak eFragment,99.36
TX00000826,1,Haruvestad,86.54
TX00000826,2,Stellnes,77.8
TX00000826,3,arvestet,8.52
TX00000624,1,Aternal Tapaestry,24.06
TX00000624,2,,77.34
TX00000624,3,thing,33.62
TX00000849,1,uiet Horizounscape,71.88
TX00000256,1,object unit,55.98
TX00000256,2,Fracured Curreunt,7.5
TX00000025,1,element Ecailpse,46.8
TX00000025,2,khoed,89.18
TX00000025,3,item item,96.49
TX00000025,4,Sunfrect Miarage,44.64
TX00000025,5,Qunch,6.67
TX00000336,1,Ltach element,14.16
TX00000336,2,stuff urning,45.33
TX00000336,3,Acicor,18.6
TX00000336,4,thing,49.9
TX00000572,1,piece unit,55.59
TX00000047,1,item item,32.43
TX00000047,2,Tidas,42.04
TX00000047,3,Ehed,12.52
TX00000047,4,element,17.58
TX00000106,1,part item,88.93
TX00000106,2,piece part,35.07
TX00000106,3,Farments part,2.84
TX00000106,4,Ltatice aof,46.51
TX00000349,1,element,76.02
TX00000349,2,unit unit nSeaconds,86.88
TX00000349,3,Elsewoays,54.78
TX00000349,4,Boundless element,66.59
TX00000055,1,item item,3.96
TX00000055,2,Haurmonized Fleeteng,88.88
TX00000055,3,Ccsade item Elsewher,31.86
TX00000055,4,item lEehere,39.43
TX00000808,1,piece o fMtion,24.39
TX00000808,2,Amberwoevn,50.04
TX00000808,3,Drace fo thing,74.56
TX00000808,4,thing,71.59
TX00000213,1,Soliace unit,43.96
TX00000213,2,object,69.3
TX00000120,1,Threadd Horizn,23.64
TX00000120,2,nfoldign,3.7
TX00000120,3,Lattic part Memoruy,19.56
TX00000120,4,irmson,4.53
TX00000120,5,part part,27.94
TX00000869,1,Vuiens of,25.18
TX00000869,2,,66.89
TX00000855,1,,21.49
TX00000072,1,,59.58
TX00000072,2,,86.63
TX00000072,3,,93.75
TX00001380,1,Shimmeer,97.57
TX00001380,2,Scttered Gleow,64.13
TX00001380,3,,63.54
TX00001380,4,piece,24.65
TX00001380,5,Glou,79.74
TX00000720,1,,95.64
TX00000720,2,item hSaowing,20.86
TX00000720,3,object part,32.69
TX00000720,4,Shdwoineg,2.15
TX00000720,5,,11.1
TX00000045,1,stuff Seruenade,49.33
TX00000045,2,Sereane,31.7
TX00001263,1,Aternal Sundaown,13.01
TX00001263,2,Drifaer,96.54
TX00000523,1,,77.09
TX00000523,2,,51.58
TX00000523,3,object Whispars,39.46
TX00000868,1,Quieit Huorizonscape,10.67
TX00000868,2,,91.57
TX00000868,3,Eoevrmore,17.75
TX00001107,1,Sunilit,11.41
TX00001107,2,element stuff,1.69
TX00001107,3,Fabe,59.79
TX00001107,4,Etihrs,35.56
TX00001107,5,Luinous thing,12.88
TX00001274,1,Celestieal item,39.6
TX00000802,1,Moino,80.44
TX00000533,1,Etherboiund part,88.65
TX00001137,1,stuff Brin,64.1
TX00000603,1,Threadd unit,73.6
TX00000603,2,thing,88.1
TX00000603,3,Theaded Horizn,64.26
TX00000603,4,Edernal Tpestry,88.94
TX00000465,1,element,97.93
TX00000465,2,Duksborn part,83.01
TX00001202,1,,34.6
TX00001202,2,Obidian Passoage,75.46
TX00001202,3,oEmeber's part,78.73
TX00001202,4,,86.19
TX00001277,1,Zunedown,90.78
TX00001443,1,part Embrce,34.37
TX00001443,2,low,36.97
TX00001443,3,unit thing,95.76
TX00001443,4,Gildrain thing,15.37
TX00001443,5,stuff unit,98.03
TX00000988,1,Obsiadian Trake,31.2
TX00000988,2,Pedal,43.05
TX00000988,3,unit,81.33
TX00000060,1,unit Mirageie,26.17
TX00000060,2,unit,4.76
TX00000885,1,Braoaths stuff,94.1
TX00000885,2,iVeoins of,64.85
TX00000885,3,Harvetsed Stilless,43.63
TX00000885,4,Shimmerin gReslove,15.94
TX00000885,5,mEaberwoven,44.53
TX00000092,1,piece Aclipse,78.65
TX00000092,2,Harmonizad Fleeteng,36.94
TX00000092,3,aQuench,66.41
TX00000666,1,thing,74.56
TX00000705,1,,99.4
TX00000194,1,limmer,30.62
TX00000194,2,oSilent Ovefrlow,27.32
TX00000194,3,part item,25.49
TX00000280,1,uQuiet,4.58
TX00000280,2,Tidaeway,55.89
TX00000280,3,item,19.6
TX00000695,1,Luminoues,74.55
TX00000695,2,thing,3.6
TX00000695,3,Cuhasing,89.04
TX00000695,4,part Hoerizon,58.92
TX00000359,1,item part,95.27
TX00000359,2,element oaf,78.36
TX00000519,1,Rveurberance,39.26
TX00000519,2,item,94.3
TX00000519,3,Soninte,46.89
TX00000519,4,Etherboond part,17.79
TX00000519,5,item unit,26.89
TX00000812,1,Shimmuering part,68.37
TX00000767,1,unit stuff,25.53
TX00000182,1,Tempoiral stuff,56.91
TX00000182,2,Tiemporal Bleoom,88.18
TX00000182,3,Latdic item,12.86
TX00001486,1,thing,63.24
TX00001486,2,Lanernwisp Dift,25.84
TX00000110,1,Pism Unflding,68.66
TX00000110,2,,19.38
TX00000110,3,Evanzong,76.36
TX00000110,4,Raoverie,12.66
TX00000110,5,Lttice part,79.37
TX00000042,1,piece o feElsewhere,35.54
TX00000042,2,Waoven element,81.12
TX00000042,3,element,85.17
TX00000042,4,Ashian,97.11
TX00001006,1,Alloyead,73.66
TX00001006,2,Crreent,6.26
TX00001006,3,eVialrk object,29.66
TX00001006,4,object object,64.1
TX00001006,5,unit,59.65
TX00000204,1,item Lisetaning,58.59
TX00000204,2,object Listning,2.72
TX00000820,1,element Muotion,88.23
TX00000820,2,Emberwovein object,97.85
TX00000820,3,,35.49
TX00000820,4,thing stuff,59.52
TX00000052,1,Hamonized part,89.07
TX00000052,2,Eberad item,80.05
TX00000052,3,element,64.71
TX00000052,4,Harmoniazed part,92.65
TX00000052,5,Ashe erenade,41.9
TX00000545,1,Fractruued part,60.35
TX00000545,2,ractured Horaizon,56.76
TX00001131,1,piece Ethres,23.43
TX00001157,1,Elipsed object,94.83
TX00001157,2,,19.87
TX00001157,3,Fabla,67.01
TX00001157,4,unit,41.14
TX00001157,5,unit,97.59
TX00001467,1,object,24.12
TX00001467,2,Lanternwiaps,40.32
TX00001467,3,Haollowed thing,78.24
TX00001467,4,thing,69.82
TX00000910,1,element,75.11
TX00000910,2,piece piece,81.22
TX00000910,3,Fargmented Bulse,79.45
TX00000183,1,part part,19.42
TX00000137,1,Pirzm part,24.79
TX00000137,2,Crimsain,22.29
TX00000137,3,part unit,7.67
TX00000137,4,Shardos af,99.53
TX00001149,1,Eclispd,19.66
TX00001149,2,thing,71.86
TX00001149,3,,56.59
TX00001149,4,Eithes,11.76
TX00001149,5,,38.79
TX00000080,1,Sunfrat Miruage,45.08
TX00000080,2,,48.67
TX00001212,1,Emer's Jorney,31.89
TX00001212,2,item,93.24
TX00001212,3,Vei,45.75
TX00001212,4,thing Sihift,10.67
TX00001212,5,Limianl,33.35
TX00000105,1,object,23.91
TX00000105,2,unit,2.37
TX00000105,3,Onfloding,88.91
TX00000541,1,,20.24
TX00000541,2,thing,67.12
TX00001313,1,Soceattered,99.54
TX00001313,2,,90.3
TX00001313,3,Scatutared,96.83
TX00001313,4,,89.81
TX00000480,1,Meadowobund object,95.04
TX00000165,1,Reveiae,94.85
TX00000165,2,part,56.02
TX00000165,3,iUnfolting,7.49
TX00000165,4,Crmison Raverie,38.38
TX00000165,5,Unfaldinag,54.97
TX00000248,1,eSolae,43.96
TX00000248,2,item,56.83
TX00000248,3,item,45.69
TX00000307,1,,59.36
TX00000446,1,unit's part,99.57
TX00000446,2,Ethe's Emprace,65.34
TX00000446,3,Duskborine Allurae,52.94
TX00000446,4,Meadobowund,57.2
TX00000746,1,Varity part object,29.34
TX00000746,2,,19.31
TX00000746,3,unit Achoes,69.35
TX00000746,4,element aVerge,10.48
TX00000334,1,Alsewyas,48.03
TX00000334,2,Leoom,16.98
TX00000334,3,,78.31
TX00000334,4,Wiledthorn Accodr,37.01
TX00000097,1,piece,58.38
TX00000759,1,,53.96
TX00000737,1,item eSahadowing,9.75
TX00000836,1,Qiuiet Horizonscepe,41.4
TX00000942,1,Silen tRever,50.86
TX00000102,1,,47.88
TX00000434,1,part,2.32
TX00000434,2,Limiunal,60.19
TX00000434,3,Doskborne Allue,41.95
TX00000074,1,element,53.54
TX00001340,1,stuff,69.79
TX00001124,1,uEclipsed part,42.33
TX00001359,1,thing,53.58
TX00000302,1,unit Bewten Secnds,61.35
TX00000302,2,eElsewayz,54.46
TX00000302,3,,23.11
TX00000302,4,thing ohof,77.93
TX00001262,1,Hoizan,19.2
TX00001262,2,Winte,10.54
TX00001262,3,,25.74
TX00001262,4,thing,59.42
TX00001223,1,item's part,5.23
TX00001223,2,Ceelstia unit,81.61
TX00001223,3,item,9.46
TX00000733,1,Veruity Shadwoin,83.31
TX00000733,2,Emaber Tahread,23.89
TX00000733,3,stuff unit,39.49
TX00000733,4,,68.24
TX00000388,1,thing part,4.7
TX00000235,1,,98.38
TX00000235,2,Utnamed,88.85
TX00000235,3,uMurmur,44.31
TX00001245,1,,4.68
TX00001245,2,,29.21
TX00001245,3,Clestial uDrifter,33.64
TX00001245,4,Limnial,54.91
TX00001245,5,item's oJoureny,48.49
TX00000267,1,object,79.98
TX00000267,2,element,3.51
TX00000305,1,Axioem stuff,19.64
TX00000305,2,Chaseng oHllows,33.85
TX00000305,3,,41.36
TX00000117,1,Tempral Blom,36.61
TX00000117,2,Unfolteng,70.11
TX00000117,3,Tuhreaded Hrizon,95.85
TX00000117,4,hSards part Woneder,25.12
TX00001211,1,Celesial,83.6
TX00001211,2,,90.71
TX00001211,3,element,22.92
TX00001211,4,thing,71.73
TX00000673,1,Chasiing,69.11
TX00000673,2,thing,51.01
TX00000673,3,item,97.32
TX00000249,1,part,91.29
TX00000249,2,object,31.89
TX00001093,1,unit unit,19.82
TX00001093,2,Velark Curret,4.72
TX00001093,3,object,33.12
TX00001093,4,Horizion Quier,50.16
TX00001079,1,Riftorne Allura,98.62
TX00001079,2,element,79.16
TX00001079,3,Eberviault,91.4
TX00000071,1,item,1.33
TX00000071,2,,41.69
TX00000094,1,unit Mreage,29.88
TX00000094,2,item tSillnes,99.29
TX00000847,1,Hooraizonscape,49.59
TX00000847,2,uBareaths stuff,44.27
TX00000847,3,Sotwake uFragment,51.74
TX00000847,4,thing,86.0
TX00000847,5,,77.89
TX00000033,1,Emibered Steillness,46.79
TX00000033,2,aTides,84.95
TX00000033,3,stuff dRevulet,62.84
TX00000033,4,unit,24.26
TX00001100,1,element,17.48
TX00001100,2,Luminuis,59.22
TX00001100,3,,7.53
TX00001100,4,Falbe,45.38
TX00000448,1,Meadowbonud,30.83
TX00000448,2,part thing,15.7
TX00000448,3,Ethar's Embace,68.86
TX00000445,1,part part,1.32
TX00000445,2,shfell,87.27
TX00000445,3,Tempst unit,48.41
TX00000445,4,ragments part Lusetr,29.1
TX00000771,1,item uSge,1.66
TX00000771,2,part Zhadoweing,92.88
TX00000771,3,,87.98
TX00000771,4,,66.34
TX00000716,1,,44.61
TX00000886,1,thing of,69.6
TX00000886,2,,38.08
TX00000886,3,Sdillnses,59.4
TX00000886,4,Horizanzcape,22.08
TX00001244,1,assage,39.32
TX00001244,2,Etrnal Sunown,33.49
TX00001244,3,inter,27.02
TX00001244,4,item's part,56.1
TX00001244,5,,42.37
TX00000900,1,Wind,87.24
TX00000900,2,unit,61.19
TX00000900,3,Cerulaan item,38.34
TX00000900,4,item,78.36
TX00000900,5,Vpaor,51.88
TX00001035,1,Tencture Riesn,56.04
TX00001035,2,unit,64.3
TX00001035,3,object,93.83
TX00000077,1,Eshen Serneade,34.03
TX00000077,2,Harmonised Fleetiang,39.64
TX00000077,3,Ashn Srenade,86.79
TX00000077,4,element piece,16.66
TX00000084,1,Lunra,60.47
TX00000084,2,Seranaade,68.96
TX00000084,3,Ebreed item,28.19
TX00000834,1,eHarvestad,33.71
TX00000834,2,thing,60.06
TX00000834,3,uSoftwake Frgament,19.37
TX00000834,4,Stelulness,85.34
TX00000082,1,item item,13.98
TX00000082,2,Horezon,64.42
TX00000082,3,cEhoed Riulet,45.23
TX00000082,4,aiSffron piece,44.76
TX00000082,5,Haremonized Feleting,37.66
TX00000457,1,element eof part,24.38
TX00000918,1,item,95.49
TX00000676,1,Reveire,36.77
TX00000676,2,Eternla Tapesitry,64.73
TX00000676,3,stuff,95.26
TX00000984,1,,38.92
TX00000984,2,Siletn,59.35
TX00000984,3,Tethereed Frosat,78.17
TX00000984,4,,3.98
TX00000984,5,item Farst,3.37
TX00001239,1,thing Shif,62.83
TX00001239,2,Obisdain,21.13
TX00000436,1,Maedowbonud,14.69
TX00000436,2,part part,40.96
TX00000770,1,,24.32
TX00000770,2,object o fVerge,27.68
TX00000770,3,thing part,84.28
TX00000770,4,raFgments,39.69
TX00000770,5,,76.84
TX00000644,1,,98.7
TX00000644,2,item,69.58
TX00000644,3,,74.84
TX00000644,4,thing,69.01
TX00000644,5,aEterna,19.44
TX00001119,1,unlit,36.87
TX00001119,2,part,15.91
TX00001119,3,Aclipsed Ethars,7.03
TX00001119,4,stuff item,82.89
TX00000905,1,aVpor,28.45
TX00001193,1,,98.03
TX00001193,2,unit tFable,61.48
TX00001193,3,Prnik,79.99
TX00001193,4,Lumnous Prink,17.67
TX00000404,1,part part,23.61
TX00000404,2,Meadowbounid,61.32
TX00001303,1,aGlwo,56.42
TX00001303,2,piece,49.99
TX00000933,1,Winsd,47.5
TX00000933,2,Carulean Fuable,58.0
TX00000933,3,Noicturne,83.97
TX00000933,4,element,98.53
TX00000933,5,unit earn,83.91
TX00001485,1,Moonthrea,69.47
TX00001485,2,Meadwolace Croszing,81.18
TX00001485,3,Meadowlece part,77.99
TX00001485,4,Lattuiceboren,18.95
TX00000104,1,Tempoarl Blaom,73.75
TX00000104,2,ilenot part,90.3
TX00000104,3,object,21.56
TX00000609,1,aFray,15.1
TX00000609,2,element,82.11
TX00001455,1,stuff unit,26.03
TX00001455,2,Lanternwip Driaft,82.68
TX00001455,3,object,31.97
TX00001455,4,Lantarnwisp Drieft,96.41
TX00000688,1,aTpesry,26.41
TX00000688,2,,29.44
TX00000688,3,,47.04
TX00000688,4,Horiz,65.56
TX00000688,5,item,18.49
TX00000948,1,piece piece,91.87
TX00000948,2,piece piece,91.8
TX00000948,3,Ospidian,2.86
TX00000931,1,Fragmentat,32.81
TX00000062,1,item part,40.54
TX00000062,2,Tids,60.27
TX00000281,1,Flaicker Beneadh,60.51
TX00000281,2,object Embrk,9.86
TX00000281,3,uSolace Betwean,80.81
TX00000281,4,aBeneth,89.34
TX00000281,5,object Betwn,64.09
TX00000778,1,Echaes Thrad,27.42
TX00000778,2,Threoa,42.89
TX00001393,1,Saacttered,10.23
TX00001393,2,Uinfuolding,45.46
TX00000238,1,,57.49
TX00000238,2,,24.91
TX00000238,3,thing rTace,44.15
TX00000223,1,Fraitured,2.97
TX00000223,2,item,45.33
TX00000145,1,,42.0
TX00001398,1,Unfoledng,94.52
TX00001398,2,Onfolting,83.31
TX00001398,3,Unfoladnig,6.25
TX00001398,4,Scatteurd,2.38
TX00000373,1,ito Elsewas,7.24
TX00000373,2,Axiiom f item,88.89
TX00000373,3,,41.39
TX00000373,4,Brceah,26.31
TX00001228,1,Frostbie Hoorizon,28.86
TX00000118,1,Zharsd part,82.0
