transaction_id,terminal_id,customer_id,amount,currency,transaction_time,transaction_hour,transaction_weekday,payment_method,item_count,operator_id,device_id,batch_id,auth_code,response_code,network_type,session_id,reference_number,trace_id,pos_entry_mode,true_mcc
TX00000886,T000157,C000337,75.3,EUR,2024-07-13 11:00:00,11,Saturday,MOBILE,4,OP40,DEV-B456,B5327,642363,00,5G,cbaafc53,REF89626949,e3989f7b-41c8-4f29-874a-dc1f500f592c,07,5912
TX00001244,T000237,C000154,301.88,EUR,2024-04-10 15:00:00,15,Wednesday,CASH,5,OP56,DEV-E332,B3320,031578,00,4G,f8659d52,REF13375649,23aca820-a296-4d91-a9c8-90c0db457fa9,05,5941
TX00000900,T000183,C000325,217.4,USD,2024-03-22 10:00:00,10,Friday,CASH,5,OP31,DEV-B368,B8236,665665,00,WIFI,5541bae9,REF32869853,4e0f5bfb-f6eb-4a2b-84dd-3208e0dbd20e,05,5977
TX00001035,T000214,C000481,136.13,GBP,2024-07-28 07:00:00,7,Sunday,MOBILE,3,OP43,DEV-D295,B4499,828425,00,WIFI,91627353,REF42539759,fd79438e-a2f5-474b-9b37-5758a88411ce,91,5261
TX00000077,T000012,C000422,447.24,EUR,2024-11-17 15:00:00,15,Sunday,MOBILE,4,OP03,DEV-A482,B2151,148019,00,4G,ca59aaef,REF10299883,4aaa0599-d1f1-4cd7-801e-5b8b994b1a1f,91,5411
TX00000084,T000009,C000093,25.24,USD,2024-06-02 13:00:00,13,Sunday,MOBILE,3,OP04,DEV-A327,B4441,294393,00,LAN,176a5232,REF47655580,b4033738-46e1-4999-9682-358788110082,81,5411
TX00000834,T000170,C000146,208.36,EUR,2024-04-22 14:00:00,14,Monday,MOBILE,4,OP40,DEV-B254,B4046,530532,00,5G,c8efe4de,REF83424114,28e53712-f741-4d5f-9126-d20297821b1d,07,5912
TX00000082,T000015,C000414,56.02,GBP,2024-12-26 21:00:00,21,Thursday,MOBILE,5,OP02,DEV-A879,B5390,142698,14,4G,538e0dad,REF43199341,99e39d87-6a2c-428b-85dc-eb2faf2293f9,91,5411
TX00000457,T000085,C000327,118.64,GBP,2024-05-12 10:00:00,10,Sunday,CARD,1,OP16,DEV-C614,B2314,366112,05,WIFI,98558a22,REF10839874,ab63c66b-cc2f-4301-af9a-59684ca31881,05,5651
TX00000918,T000193,C000386,343.71,GBP,2024-06-11 17:00:00,17,Tuesday,CASH,1,OP36,DEV-B456,B3997,615371,00,5G,aad9b149,REF20521659,5b440f30-8af1-4dd4-82f1-5ebb5a4cb06a,91,5977
TX00000676,T000128,C000081,291.2,GBP,2024-02-22 20:00:00,20,Thursday,CARD,3,OP23,DEV-C459,B8154,420038,00,LAN,db6d2ceb,REF46180065,d67d85e6-ae41-443d-93db-7d07e57fa334,81,5311
TX00000984,T000191,C000097,280.47,USD,2024-05-26 10:00:00,10,Sunday,CARD,5,OP33,DEV-B878,B2357,529106,00,LAN,74dd60dd,REF45880608,b070f310-9f76-4686-8bf1-04fc86cfcb09,81,5977
TX00001239,T000240,C000161,158.85,GBP,2024-11-05 21:00:00,21,Tuesday,CARD,2,OP56,DEV-E470,B6161,026711,00,4G,95163039,REF77413355,926bf77c-2a9f-4b87-ae35-2da051d8596e,07,5941
TX00000436,T000088,C000045,468.93,EUR,2024-08-08 12:00:00,12,Thursday,CASH,2,OP12,DEV-C264,B6785,412979,00,4G,77cfb86e,REF19013806,8b6b5fff-2ade-4c95-9461-964301a9a835,07,5651
TX00000770,T000144,C000046,66.56,USD,2024-04-17 16:00:00,16,Wednesday,MOBILE,5,OP26,DEV-C402,B7774,315746,00,5G,d77b5fe3,REF91198356,8398264e-dac3-408f-996c-625d2945539d,81,5732
TX00000644,T000124,C000175,457.49,EUR,2024-07-01 18:00:00,18,Monday,CARD,5,OP18,DEV-C502,B7955,376592,00,LAN,e9ed4675,REF13781320,02b811b9-8eaa-4518-be9b-b0fc080e8ea4,07,5311
TX00001119,T000229,C000437,160.54,GBP,2024-06-17 19:00:00,19,Monday,CARD,4,OP46,DEV-D681,B2119,754680,00,LAN,e6dc2c70,REF94110848,f382ab45-3835-4125-bdc0-782637f981a0,05,5995
TX00000905,T000180,C000015,462.52,GBP,2024-01-11 23:00:00,23,Thursday,CASH,1,OP36,DEV-B449,B7377,566863,00,5G,c2241c3d,REF13347059,4417fce6-3ce7-47ff-8a47-b40e8354431b,07,5977
TX00001193,T000231,C000153,466.85,EUR,2024-02-03 19:00:00,19,Saturday,CASH,4,OP49,DEV-D233,B8468,798491,14,WIFI,4275ebdc,REF75450100,88ce4b2e-5be0-48e4-bc38-f651371be1c2,05,5995
TX00000404,T000089,C000078,210.45,EUR,2024-04-03 11:00:00,11,Wednesday,CARD,2,OP15,DEV-C804,B1643,332462,00,WIFI,ec57c44e,REF66419315,c191d42c-45b6-4883-8f20-ce647ff4778b,05,5651
TX00001303,T000261,C000001,163.01,USD,2024-07-19 07:00:00,7,Friday,CARD,2,OP51,DEV-E790,B3471,928870,00,LAN,c556ec7c,REF57814619,cf009c5e-c86e-41ef-b91a-3b9a3bd6a30d,91,5942
TX00000933,T000184,C000228,368.51,USD,2024-04-15 08:00:00,8,Monday,MOBILE,5,OP36,DEV-B530,B7207,655104,00,LAN,0d5856cf,REF70870360,11af258f-d2bf-4d3f-8a34-24aef984d997,91,5977
TX00001485,T000286,C000414,469.93,GBP,2024-10-01 21:00:00,21,Tuesday,CASH,4,OP59,DEV-E782,B5220,036197,00,LAN,de82d681,REF31955229,7b1cd612-275b-487a-bfa1-19848a1de994,05,5945
TX00000104,T000023,C000398,424.07,USD,2024-06-20 08:00:00,8,Thursday,CARD,3,OP08,DEV-A588,B4202,231603,00,WIFI,5efa0956,REF46227990,bbf63f16-f1d1-4f03-b8da-5763618be652,05,5462
TX00000609,T000129,C000209,15.36,GBP,2024-07-14 13:00:00,13,Sunday,MOBILE,2,OP15,DEV-C945,B8784,485414,00,WIFI,d6b7ad63,REF24883895,f68e66bc-4a9c-475d-9fb1-4645416babdf,05,5311
TX00001455,T000293,C000138,72.53,EUR,2024-05-27 08:00:00,8,Monday,CARD,4,OP55,DEV-E244,B4800,059902,00,5G,9e5451fb,REF18275089,91555e10-3cf5-40d2-8eee-50a5d342ef1c,05,5945
TX00000688,T000118,C000111,102.82,USD,2024-08-01 06:00:00,6,Thursday,MOBILE,5,OP18,DEV-C691,B9704,352186,00,WIFI,46fd9aec,REF29487289,6b534484-5df7-484c-b84d-951fbb8086cb,91,5311
TX00000948,T000191,C000061,242.02,USD,2024-12-05 21:00:00,21,Thursday,MOBILE,3,OP34,DEV-B436,B7666,518721,00,WIFI,66c6e39d,REF67551532,a6fb83bd-aec8-41ca-bb13-d51669a7df43,91,5977
TX00000931,T000191,C000357,360.05,USD,2024-02-09 10:00:00,10,Friday,CASH,1,OP34,DEV-B855,B4896,694936,00,5G,f2b379ba,REF15736700,ce6ebe1e-5be9-43ef-bb7d-e39a5ac09840,05,5977
TX00000062,T000006,C000270,364.74,EUR,2024-07-03 18:00:00,18,Wednesday,MOBILE,2,OP04,DEV-A817,B8530,249203,00,5G,eb326097,REF66698597,d0c9f005-423a-4d6b-8b1d-4314983cd1ab,91,5411
TX00000281,T000040,C000167,195.45,USD,2024-01-01 22:00:00,22,Monday,MOBILE,5,OP06,DEV-A562,B8690,189450,00,WIFI,af4d5ddf,REF22816494,6ca0d30a-b5f4-41fd-82e3-b5a433643f16,07,5812
TX00000778,T000138,C000072,28.13,USD,2024-06-21 23:00:00,23,Friday,MOBILE,2,OP23,DEV-C923,B5714,343854,05,4G,5468940f,REF93476643,39f85163-521b-438c-a97a-967437b420d6,07,5732
TX00001393,T000266,C000132,344.59,USD,2024-04-23 19:00:00,19,Tuesday,CARD,2,OP52,DEV-E380,B2741,992282,00,4G,e3e58032,REF91116100,5de9658b-2037-4712-8517-c2ff1d33f681,91,5942
TX00000238,T000056,C000469,36.52,USD,2024-12-27 12:00:00,12,Friday,MOBILE,3,OP09,DEV-A353,B3501,139928,14,WIFI,f4063724,REF45670151,e0f6ad28-1a31-4c39-aec1-5d64666e0881,81,5812
TX00000223,T000045,C000106,14.27,EUR,2024-01-14 14:00:00,14,Sunday,MOBILE,2,OP01,DEV-A483,B6871,234341,00,5G,8e18405f,REF63508666,bdda4461-31db-46d6-8fa3-ee39fbdc8dad,07,5812
TX00000145,T000027,C000439,253.49,GBP,2024-05-26 17:00:00,17,Sunday,CARD,1,OP05,DEV-A945,B7070,210667,00,4G,4ffa4259,REF16697739,fd553a40-6c37-4a84-8c57-ce83b4a68527,81,5462
TX00001398,T000270,C000409,242.08,EUR,2024-01-13 07:00:00,7,Saturday,CASH,4,OP52,DEV-E803,B8161,089603,00,5G,da3c7c13,REF41159925,c1f77202-907e-442f-ad7a-7765bea3c877,91,5942
TX00000373,T000059,C000020,309.11,USD,2024-10-03 07:00:00,7,Thursday,CARD,4,OP01,DEV-A582,B2810,298963,00,WIFI,5d495709,REF51576275,f8fc10da-61fa-47e3-bb5a-5dd6763ef64f,81,5814
TX00001228,T000245,C000407,404.6,USD,2024-05-24 14:00:00,14,Friday,MOBILE,1,OP51,DEV-E452,B2670,938462,00,WIFI,be911f6e,REF46787092,4f948634-a180-4282-a166-4babe5dd07a2,05,5941
TX00000118,T000037,C000330,353.4,GBP,2024-07-27 20:00:00,20,Saturday,CASH,1,OP10,DEV-A925,B1332,139213,00,5G,c242467b,REF73025187,4701ca50-e5d0-4d52-b22f-09da2686e8f2,05,5462
TX00001166,T000226,C000176,471.32,GBP,2024-04-20 23:00:00,23,Saturday,CASH,2,OP41,DEV-D450,B4318,827564,00,WIFI,7cfb712f,REF58929055,061a1487-22a7-4b42-8edd-c7b541c28923,81,5995
TX00000250,T000048,C000077,133.13,USD,2024-06-14 13:00:00,13,Friday,MOBILE,3,OP02,DEV-A286,B7632,212815,00,WIFI,9a7b4601,REF62337867,1dee0d6a-d8ef-412a-80ce-5602a886d628,05,5812
TX00001444,T000291,C000310,400.96,EUR,2024-04-23 19:00:00,19,Tuesday,CASH,3,OP53,DEV-E569,B2750,071944,05,LAN,ca5124a5,REF14028257,8d959553-75b9-4de7-afca-1fdf73be0e84,07,5945
TX00001022,T000208,C000491,169.4,USD,2024-03-04 14:00:00,14,Monday,CARD,5,OP41,DEV-D226,B6658,734619,00,LAN,ec960fca,REF72350425,aae4fbf4-fbfc-4337-aa20-d64663c27c50,05,5261
TX00000009,T000020,C000258,478.92,EUR,2024-04-20 19:00:00,19,Saturday,MOBILE,3,OP04,DEV-A699,B9602,180004,00,5G,65b0365e,REF26505688,35593b6c-6cb5-474d-831d-64cd98981d00,07,5411
TX00000449,T000084,C000433,138.28,EUR,2024-12-19 23:00:00,23,Thursday,CARD,2,OP19,DEV-C286,B6364,435704,00,4G,f8611689,REF95671339,f13a2316-31b3-4503-b15c-cba1897eacde,07,5651
TX00000882,T000172,C000351,110.72,EUR,2024-06-03 22:00:00,22,Monday,CARD,5,OP31,DEV-B321,B6366,518028,00,LAN,b5faa274,REF56784401,605cff1f-8e59-4272-a504-26f24dc0ff25,91,5912
TX00000708,T000152,C000020,81.21,EUR,2024-06-03 13:00:00,13,Monday,MOBILE,3,OP12,DEV-C386,B3655,332721,00,4G,3e1ead25,REF33261698,518d2540-a70b-4132-8b8b-03709c6065bd,05,5732
TX00000255,T000048,C000212,412.51,EUR,2024-06-20 15:00:00,15,Thursday,CARD,2,OP01,DEV-A244,B9670,126770,00,4G,ea67a5d7,REF15233258,a3d83f97-e23c-4c27-a901-4f829460ca5a,05,5812
TX00000593,T000097,C000189,109.25,USD,2024-05-21 11:00:00,11,Tuesday,CARD,2,OP14,DEV-C786,B5384,465950,00,WIFI,5c3cefaf,REF52303911,17a01118-2c3f-4dfa-bdb7-bc45d49e12fc,07,5699
TX00000389,T000066,C000137,371.84,USD,2024-11-11 08:00:00,8,Monday,CARD,1,OP05,DEV-A961,B8782,282399,00,LAN,0ce3456e,REF15467685,2fc9f4fc-3492-4402-98fb-6299c54c9ac3,81,5814
TX00001087,T000213,C000286,412.23,GBP,2024-12-26 12:00:00,12,Thursday,CASH,3,OP48,DEV-D763,B9519,838371,05,4G,b66c67ca,REF46647653,6c6b678c-f68e-457f-9d21-b1001579ced0,91,5261
TX00001200,T000244,C000114,124.55,GBP,2024-06-15 11:00:00,11,Saturday,MOBILE,1,OP53,DEV-E872,B2520,962062,00,5G,fe69cd9b,REF62202645,dd67cc20-d5bc-43b0-a5b0-418662952e95,81,5941
TX00000557,T000113,C000125,134.07,USD,2024-04-08 23:00:00,23,Monday,CARD,2,OP23,DEV-C369,B3253,327560,00,5G,4a741245,REF99484361,9a3f21ca-c95f-486a-b230-35334c91c0bb,05,5699
TX00001287,T000250,C000145,29.0,GBP,2024-03-13 07:00:00,7,Wednesday,MOBILE,2,OP59,DEV-E458,B7610,058733,00,4G,02d8122f,REF59583256,038c1d33-0e3b-4ad7-93f5-10ff5f1193e5,07,5941
TX00000839,T000160,C000056,21.27,EUR,2024-04-20 16:00:00,16,Saturday,CARD,2,OP37,DEV-B819,B4927,591319,00,4G,fb7c3d28,REF83914229,189d10f2-fe6f-45be-a8ff-973082b344fb,07,5912
TX00000460,T000087,C000378,9.02,USD,2024-01-13 08:00:00,8,Saturday,MOBILE,2,OP20,DEV-C314,B1715,327527,00,5G,984d8d3a,REF29221670,6fb4acd4-66eb-4daf-a2b3-02b10767548c,05,5651
TX00000723,T000137,C000075,429.41,GBP,2024-07-22 20:00:00,20,Monday,CARD,2,OP23,DEV-C388,B3235,311930,00,WIFI,954422ab,REF46423591,512d9219-7ad9-4438-bf07-f2ff07fb7dda,91,5732
TX00001381,T000273,C000480,38.18,EUR,2024-10-10 06:00:00,6,Thursday,CARD,2,OP58,DEV-E459,B2171,935913,05,LAN,a2b3da6d,REF83926899,5aabbf4a-1a60-4284-8c99-8ee2f2213c2a,05,5942
TX00000144,T000024,C000033,400.89,USD,2024-08-10 15:00:00,15,Saturday,CASH,1,OP07,DEV-A914,B5652,111092,00,4G,59e39504,REF80220858,fddc5849-079f-4ba8-be7d-c0c6bfa092ca,81,5462
TX00000501,T000095,C000140,393.83,GBP,2024-11-28 18:00:00,18,Thursday,MOBILE,5,OP12,DEV-C125,B7085,427810,00,LAN,009be0af,REF16302637,bd9829e3-97f5-4d54-9683-1d046dd9cbd0,81,5699
TX00001098,T000194,C000050,345.61,USD,2024-06-19 11:00:00,11,Wednesday,MOBILE,3,OP46,DEV-D675,B6119,855576,05,WIFI,42ef23e7,REF74623383,13fcfdcf-b77c-48a6-997f-11328b71fdef,91,5261
TX00000739,T000149,C000347,61.38,GBP,2024-11-08 14:00:00,14,Friday,MOBILE,5,OP19,DEV-C774,B9053,371067,00,LAN,30405239,REF10748986,3b903b56-dbee-4e4d-9784-854267322243,91,5732
TX00001384,T000264,C000054,215.74,GBP,2024-10-10 12:00:00,12,Thursday,CASH,4,OP59,DEV-E376,B8831,062607,05,5G,3b8e9769,REF45002685,19a9208e-c13f-453a-b4a3-6414e2517d7a,07,5942
TX00000731,T000135,C000020,350.26,GBP,2024-05-11 22:00:00,22,Saturday,MOBILE,4,OP27,DEV-C481,B9365,317839,05,WIFI,33d4c6da,REF32405926,775c8594-fecc-4d63-a5a5-2cb884a69d24,05,5732
TX00000539,T000107,C000224,241.36,USD,2024-07-23 23:00:00,23,Tuesday,MOBILE,2,OP13,DEV-C134,B1604,394426,00,WIFI,f38b32f8,REF83483941,eacee410-26f1-452e-aa8e-51f2ca7f9f16,05,5699
TX00000177,T000034,C000085,64.79,EUR,2024-08-01 11:00:00,11,Thursday,MOBILE,4,OP10,DEV-A781,B2412,251136,00,4G,24cef506,REF29917719,93ecb946-d415-4960-9dfb-8735c8cc56dc,91,5462
TX00001446,T000283,C000047,190.33,GBP,2024-12-05 14:00:00,14,Thursday,CARD,3,OP54,DEV-E977,B4190,917408,00,WIFI,bd19c9db,REF46261563,24815036-4c47-47f2-ad35-89891bea1c55,05,5945
TX00000697,T000121,C000171,391.19,USD,2024-01-23 11:00:00,11,Tuesday,CASH,1,OP27,DEV-C541,B8395,363272,05,4G,3282fff7,REF80238223,7b295529-b435-4cd1-bc33-9f1f7ab2c3c4,91,5311
TX00000940,T000192,C000142,275.41,EUR,2024-02-04 21:00:00,21,Sunday,CASH,4,OP40,DEV-B846,B9097,686236,00,WIFI,20efc56d,REF31639913,3415959c-11bd-461f-a2a5-612009ed3ab5,07,5977
TX00001049,T000209,C000027,299.74,USD,2024-10-08 19:00:00,19,Tuesday,MOBILE,3,OP44,DEV-D589,B5258,860062,00,4G,2c92d149,REF30641306,eabd3690-7d99-46cd-bfc8-ac402dcfc1cf,05,5261
TX00000922,T000183,C000439,341.36,GBP,2024-06-02 15:00:00,15,Sunday,CARD,2,OP39,DEV-B669,B6436,621855,00,LAN,519445e4,REF91578435,6bd3a0c4-2df1-4d93-91bc-d4bff90967f8,07,5977
TX00000898,T000170,C000369,23.67,USD,2024-01-02 08:00:00,8,Tuesday,MOBILE,5,OP32,DEV-B510,B7676,540732,05,WIFI,639f9c28,REF61189221,a449fa26-7743-46ad-be2c-9b72f2b7475f,07,5912
TX00001492,T000294,C000167,337.32,EUR,2024-09-25 09:00:00,9,Wednesday,CARD,5,OP56,DEV-E874,B7050,985913,00,LAN,e64af3c0,REF14119270,ce07852a-3ae8-4da9-b115-54899cf82c80,91,5945
TX00000007,T000008,C000064,155.78,EUR,2024-11-26 23:00:00,23,Tuesday,CASH,1,OP01,DEV-A425,B5752,213788,00,4G,54aa03cb,REF88674767,c6650b0f-fe95-435f-a431-b69467ad5cf3,05,5411
TX00000862,T000159,C000222,199.19,GBP,2024-03-20 06:00:00,6,Wednesday,MOBILE,5,OP40,DEV-B913,B4467,520822,00,5G,df5211bf,REF40381501,16ecf77c-a928-49db-b1d1-2543fdb29e8a,05,5912
TX00000667,T000131,C000355,133.27,GBP,2024-11-12 23:00:00,23,Tuesday,CARD,5,OP19,DEV-C800,B3243,342023,00,WIFI,dee5fa90,REF21430379,366504a6-5dea-43f4-9558-886ba726a58c,81,5311
TX00001160,T000220,C000053,210.71,GBP,2024-05-04 07:00:00,7,Saturday,MOBILE,1,OP45,DEV-D142,B8818,848057,00,LAN,7d6e0dad,REF39921388,8b9eb2bc-9e1c-47b8-b9bf-b134fe4c3eba,91,5995
TX00000357,T000058,C000299,324.28,GBP,2024-04-28 11:00:00,11,Sunday,MOBILE,2,OP08,DEV-A546,B8411,243413,00,4G,4b3593df,REF44877696,2d97cd69-f334-4ac9-afdc-6ce3670571aa,91,5814
TX00000783,T000135,C000232,213.02,EUR,2024-03-14 22:00:00,22,Thursday,MOBILE,1,OP12,DEV-C755,B5845,375019,00,5G,f21c6ca4,REF68294629,61fb1c67-e656-448a-ac86-85a834e1d913,91,5732
TX00000735,T000141,C000476,481.27,USD,2024-03-19 18:00:00,18,Tuesday,CASH,2,OP28,DEV-C532,B8835,499495,00,WIFI,b5ad17c8,REF35074424,995c5792-b6ac-47e4-9815-75af1dbd3e04,05,5732
TX00000329,T000073,C000015,23.39,EUR,2024-11-13 18:00:00,18,Wednesday,CASH,4,OP03,DEV-A114,B2150,245398,00,WIFI,b277b0b6,REF30574887,c3bfbb39-4a50-4e42-beea-e177df2afa08,07,5814
TX00001055,T000199,C000459,419.94,USD,2024-04-21 16:00:00,16,Sunday,CARD,2,OP49,DEV-D580,B6718,742521,00,5G,b3ca7f7b,REF74612668,9eee96c9-ff5e-4a2e-8473-b642c215cb22,07,5261
TX00001148,T000230,C000426,449.04,EUR,2024-03-20 17:00:00,17,Wednesday,CASH,4,OP49,DEV-D358,B7989,866332,00,5G,b97e7d38,REF81851494,0438152e-4b15-422c-b68c-8ca17c39ef12,05,5995
TX00001117,T000219,C000254,295.76,GBP,2024-08-08 06:00:00,6,Thursday,MOBILE,5,OP49,DEV-D474,B8519,781578,00,WIFI,5ab2118b,REF42576351,6838ee8e-2bc4-4715-ac52-01d3f7857d9c,05,5995
TX00000258,T000047,C000412,471.43,USD,2024-09-05 13:00:00,13,Thursday,MOBILE,1,OP08,DEV-A580,B3630,290427,00,4G,937be1c8,REF86670472,6082d4d9-a015-4f75-8b6b-a01778c89552,07,5812
TX00001175,T000218,C000423,359.2,EUR,2024-06-02 18:00:00,18,Sunday,CASH,2,OP44,DEV-D839,B3108,844537,14,LAN,645f6c40,REF20282845,b1ba3c2c-8e5c-45b9-b795-bca3b1b1e8d0,81,5995
TX00000372,T000071,C000219,248.86,USD,2024-03-18 06:00:00,6,Monday,MOBILE,2,OP04,DEV-A393,B3492,188378,00,WIFI,4b455681,REF23510334,d32d1070-dabc-451b-95e7-cccb1cccb070,05,5814
TX00001103,T000222,C000278,237.63,GBP,2024-05-05 23:00:00,23,Sunday,CARD,4,OP47,DEV-D461,B8809,734103,00,WIFI,e32e1dbf,REF92836863,a75c4c54-b47f-4d4e-a864-d34dad5f6a30,91,5995
TX00000925,T000180,C000080,53.49,GBP,2024-10-05 13:00:00,13,Saturday,CARD,4,OP37,DEV-B901,B4476,576746,00,LAN,bb24f168,REF21191238,cb85ea8f-452a-4f9c-914d-d02ab09566ca,05,5977
TX00000142,T000037,C000356,486.78,EUR,2024-10-24 13:00:00,13,Thursday,CARD,1,OP10,DEV-A595,B2151,129385,14,WIFI,87a0285a,REF57941821,6212d4c7-a15a-4553-b039-0c7a733d13ec,91,5462
TX00000525,T000111,C000209,141.18,USD,2024-12-11 13:00:00,13,Wednesday,CASH,2,OP15,DEV-C102,B9655,475135,05,LAN,d32f5619,REF16681498,48f73296-5a74-4eec-92f8-1c3b99c04d24,05,5699
TX00001138,T000226,C000077,325.82,EUR,2024-08-23 18:00:00,18,Friday,CASH,1,OP43,DEV-D140,B5919,771773,00,LAN,16543d88,REF66995399,20ecd918-b597-4768-8d49-209c05f696ed,81,5995
TX00001007,T000205,C000122,110.64,GBP,2024-07-06 12:00:00,12,Saturday,MOBILE,3,OP48,DEV-D864,B7129,795671,00,WIFI,68e30451,REF81256600,49541e2a-853d-4102-b19c-dd01b72614ae,81,5261
TX00001121,T000225,C000209,292.91,GBP,2024-04-07 06:00:00,6,Sunday,CASH,2,OP41,DEV-D757,B7418,760843,00,5G,1288c46c,REF77249703,7309c852-dfde-41d4-82b9-0574a938a97d,81,5995
TX00001423,T000292,C000417,83.63,USD,2024-08-24 16:00:00,16,Saturday,MOBILE,3,OP56,DEV-E443,B6930,031648,00,4G,2ce0435b,REF29641805,b3f24a67-4d55-480f-ab4a-b852cab1d95d,07,5945
TX00000440,T000092,C000424,248.2,GBP,2024-06-24 23:00:00,23,Monday,MOBILE,5,OP16,DEV-C291,B1763,374431,00,4G,6b9297b5,REF79715974,60881163-4ec5-428e-859c-44a678b2a19c,91,5651
TX00000531,T000102,C000381,217.49,USD,2024-07-02 23:00:00,23,Tuesday,MOBILE,5,OP16,DEV-C170,B5794,443558,00,5G,ad366f3a,REF18116882,c0fa2fcc-3fa1-4f0e-a38c-8123726854db,91,5699
TX00001201,T000248,C000188,65.47,EUR,2024-12-16 18:00:00,18,Monday,MOBILE,5,OP55,DEV-E894,B8780,021343,00,LAN,4b83a6e5,REF29929390,6d2e8495-1e04-44b4-8253-5a771370a3c8,81,5941
TX00000226,T000047,C000067,192.32,USD,2024-07-18 13:00:00,13,Thursday,CARD,4,OP06,DEV-A562,B7901,191823,00,LAN,97875af2,REF13141814,831eeee4-99c1-430a-b53e-74a0c6053b82,81,5812
TX00001036,T000203,C000210,381.27,EUR,2024-04-15 16:00:00,16,Monday,CARD,3,OP49,DEV-D590,B8989,785845,00,WIFI,eac80e3f,REF51744156,6ba3410c-e65d-404f-9020-34910b12127c,07,5261
TX00000228,T000054,C000196,292.18,EUR,2024-11-04 11:00:00,11,Monday,CASH,4,OP09,DEV-A645,B5010,247523,00,LAN,22418f7c,REF10447935,f1a9c866-1237-479e-a9d7-31441cb60c39,81,5812
TX00001279,T000251,C000211,299.85,EUR,2024-08-28 06:00:00,6,Wednesday,CASH,3,OP55,DEV-E699,B8570,995774,00,5G,4a55d44a,REF15512465,1970ae97-50f4-4df6-aa0c-f801037df15d,07,5941
TX00001449,T000288,C000300,300.13,GBP,2024-05-06 18:00:00,18,Monday,CASH,2,OP54,DEV-E617,B2121,926124,00,5G,6e726465,REF91933316,8cc3dbb4-cc7d-4c2a-849a-45359268e898,07,5945
TX00000212,T000056,C000137,477.22,EUR,2024-07-25 19:00:00,19,Thursday,MOBILE,1,OP07,DEV-A848,B5081,288766,00,WIFI,11510a7e,REF15386018,c6182ad8-c9ca-4801-9a63-935314318c07,07,5812
TX00000079,T000015,C000224,85.11,EUR,2024-11-27 20:00:00,20,Wednesday,MOBILE,4,OP01,DEV-A259,B8872,261820,00,WIFI,f10c08da,REF34452059,2cc43903-989b-478c-8733-ad0040a97a82,81,5411
TX00000148,T000037,C000071,309.53,EUR,2024-02-25 19:00:00,19,Sunday,CARD,5,OP08,DEV-A810,B4202,256424,05,WIFI,fa77cb52,REF71912488,df02e406-c92b-47a0-a9bf-9df4db13beaf,05,5462
TX00000814,T000168,C000137,371.66,GBP,2024-11-16 08:00:00,8,Saturday,CARD,4,OP37,DEV-B124,B5776,671727,00,5G,bfcf5a38,REF56355704,24f21694-5fb3-4f0f-bee1-9c3a0c97a9ce,81,5912
TX00000903,T000191,C000081,96.12,EUR,2024-03-19 18:00:00,18,Tuesday,CASH,4,OP37,DEV-B990,B2286,681401,00,LAN,450d7ebd,REF63218974,aa6c7633-6f82-4f2b-b187-e915944f830a,07,5977
TX00000958,T000193,C000110,400.22,EUR,2024-01-25 08:00:00,8,Thursday,MOBILE,4,OP40,DEV-B693,B3647,569975,00,WIFI,009704a9,REF45012338,37b0dae6-320a-4b12-9372-2780fc5c4f33,91,5977
TX00000671,T000128,C000351,212.24,USD,2024-09-04 09:00:00,9,Wednesday,MOBILE,2,OP20,DEV-C263,B3274,348621,00,5G,774a992e,REF85163764,a1d49524-8a16-45e7-b4fd-eb894191d7a1,07,5311
TX00001155,T000220,C000354,421.15,EUR,2024-09-06 23:00:00,23,Friday,CASH,1,OP46,DEV-D242,B1778,866726,00,4G,df8ca464,REF89098795,eb13af12-556a-46b5-a67c-94b5d5f64402,81,5995
TX00000555,T000113,C000495,77.69,USD,2024-02-10 09:00:00,9,Saturday,CASH,2,OP24,DEV-C452,B1084,431925,00,LAN,2a7f8269,REF61719505,4e147dcc-2b9f-41f4-aae6-058a048ed236,07,5699
TX00000907,T000189,C000025,315.1,GBP,2024-11-15 17:00:00,17,Friday,CARD,2,OP31,DEV-B157,B9937,544326,00,LAN,c87af133,REF80176141,53833c29-64dc-451f-9395-2686a1c1b77a,91,5977
TX00000133,T000025,C000374,243.94,USD,2024-06-25 14:00:00,14,Tuesday,CASH,3,OP10,DEV-A571,B2220,293480,00,LAN,5659491f,REF87562374,b5a8344a-396c-43fd-a099-b2396b9f7627,91,5462
TX00001108,T000224,C000066,151.38,USD,2024-01-19 22:00:00,22,Friday,CASH,1,OP45,DEV-D907,B8529,753148,00,4G,2809c9c8,REF87860620,dca4134e-6aeb-4b45-9ed2-04ac52d8e33f,91,5995
TX00000823,T000157,C000225,250.3,EUR,2024-05-08 16:00:00,16,Wednesday,CASH,1,OP32,DEV-B366,B8137,687286,00,WIFI,1d689fef,REF11084107,6803bd29-5353-4fd1-b1fd-e1acd937d6d1,81,5912
TX00000408,T000083,C000013,388.78,GBP,2024-01-25 07:00:00,7,Thursday,CARD,1,OP13,DEV-C630,B2515,493080,00,WIFI,f1e40fc7,REF47085870,c39813f9-ec49-4c72-baa2-7dc3b49f5f6b,81,5651
